"codmunres","ano","nascimentos","partos_na_macro_com_1mais_uti","partos_na_macro_com_4mais_uti","partos_na_macro_sem_1mais_uti","partos_na_macro_sem_4mais_uti","partos_fora_macro_com_1mais_uti","partos_fora_macro_com_4mais_uti","partos_fora_macro_sem_1mais_uti","partos_fora_macro_sem_4mais_uti","partos_na_macro_sem_inf","partos_fora_macro_sem_inf"
240270,2023,0,0,0,0,0,0,0,0,0,0,0
240270,2024,3,2,2,1,1,0,0,0,0,0,0
240270,2025,0,0,0,0,0,0,0,0,0,0,0
240280,2023,0,0,0,0,0,0,0,0,0,0,0
240280,2024,2,2,2,0,0,0,0,0,0,0,0
240280,2025,0,0,0,0,0,0,0,0,0,0,0
240290,2023,0,0,0,0,0,0,0,0,0,0,0
240290,2024,0,0,0,0,0,0,0,0,0,0,0
240290,2025,0,0,0,0,0,0,0,0,0,0,0
240300,2023,0,0,0,0,0,0,0,0,0,0,0
240300,2024,0,0,0,0,0,0,0,0,0,0,0
240300,2025,1,1,1,0,0,0,0,0,0,0,0
240310,2023,7,7,7,0,0,0,0,0,0,0,0
240310,2024,5,2,2,3,3,0,0,0,0,0,0
240310,2025,8,7,7,1,1,0,0,0,0,0,0
240320,2023,2,2,2,0,0,0,0,0,0,0,0
240320,2024,0,0,0,0,0,0,0,0,0,0,0
240320,2025,0,0,0,0,0,0,0,0,0,0,0
240325,2023,59,59,59,0,0,0,0,0,0,0,0
240325,2024,51,51,51,0,0,0,0,0,0,0,0
240325,2025,25,25,25,0,0,0,0,0,0,0,0
240330,2023,1,0,0,1,1,0,0,0,0,0,0
240330,2024,0,0,0,0,0,0,0,0,0,0,0
240330,2025,0,0,0,0,0,0,0,0,0,0,0
240340,2023,0,0,0,0,0,0,0,0,0,0,0
240340,2024,1,1,1,0,0,0,0,0,0,0,0
240340,2025,0,0,0,0,0,0,0,0,0,0,0
240350,2023,4,4,4,0,0,0,0,0,0,0,0
240350,2024,0,0,0,0,0,0,0,0,0,0,0
240350,2025,0,0,0,0,0,0,0,0,0,0,0
240360,2023,12,12,12,0,0,0,0,0,0,0,0
240360,2024,10,10,10,0,0,0,0,0,0,0,0
240360,2025,4,4,4,0,0,0,0,0,0,0,0
240370,2023,1,1,1,0,0,0,0,0,0,0,0
240370,2024,0,0,0,0,0,0,0,0,0,0,0
240370,2025,0,0,0,0,0,0,0,0,0,0,0
240375,2023,3,3,3,0,0,0,0,0,0,0,0
240375,2024,1,1,1,0,0,0,0,0,0,0,0
240375,2025,0,0,0,0,0,0,0,0,0,0,0
240380,2023,1,1,1,0,0,0,0,0,0,0,0
240380,2024,0,0,0,0,0,0,0,0,0,0,0
240380,2025,0,0,0,0,0,0,0,0,0,0,0
240390,2023,0,0,0,0,0,0,0,0,0,0,0
240390,2024,0,0,0,0,0,0,0,0,0,0,0
240390,2025,0,0,0,0,0,0,0,0,0,0,0
240400,2023,0,0,0,0,0,0,0,0,0,0,0
240400,2024,1,0,0,1,1,0,0,0,0,0,0
240400,2025,0,0,0,0,0,0,0,0,0,0,0
240410,2023,0,0,0,0,0,0,0,0,0,0,0
240410,2024,0,0,0,0,0,0,0,0,0,0,0
240410,2025,0,0,0,0,0,0,0,0,0,0,0
240420,2023,10,10,10,0,0,0,0,0,0,0,0
240420,2024,1,1,1,0,0,0,0,0,0,0,0
240420,2025,6,5,5,1,1,0,0,0,0,0,0
240430,2023,6,6,6,0,0,0,0,0,0,0,0
240430,2024,4,4,4,0,0,0,0,0,0,0,0
240430,2025,0,0,0,0,0,0,0,0,0,0,0
240440,2023,1,1,1,0,0,0,0,0,0,0,0
240440,2024,1,1,1,0,0,0,0,0,0,0,0
240440,2025,0,0,0,0,0,0,0,0,0,0,0
240450,2023,3,0,0,3,3,0,0,0,0,0,0
240450,2024,2,1,1,1,1,0,0,0,0,0,0
240450,2025,0,0,0,0,0,0,0,0,0,0,0
240460,2023,0,0,0,0,0,0,0,0,0,0,0
240460,2024,1,0,0,0,0,1,1,0,0,0,0
240460,2025,1,0,0,1,1,0,0,0,0,0,0
240470,2023,2,2,2,0,0,0,0,0,0,0,0
240470,2024,7,6,6,1,1,0,0,0,0,0,0
240470,2025,3,3,3,0,0,0,0,0,0,0,0
240480,2023,0,0,0,0,0,0,0,0,0,0,0
240480,2024,0,0,0,0,0,0,0,0,0,0,0
240480,2025,0,0,0,0,0,0,0,0,0,0,0
240485,2023,4,4,4,0,0,0,0,0,0,0,0
240485,2024,0,0,0,0,0,0,0,0,0,0,0
240485,2025,0,0,0,0,0,0,0,0,0,0,0
240490,2023,1,1,1,0,0,0,0,0,0,0,0
240490,2024,0,0,0,0,0,0,0,0,0,0,0
240490,2025,0,0,0,0,0,0,0,0,0,0,0
240500,2023,2,2,2,0,0,0,0,0,0,0,0
240500,2024,1,0,0,1,1,0,0,0,0,0,0
240500,2025,1,1,1,0,0,0,0,0,0,0,0
240510,2023,1,1,1,0,0,0,0,0,0,0,0
240510,2024,3,2,2,1,1,0,0,0,0,0,0
240510,2025,0,0,0,0,0,0,0,0,0,0,0
240520,2023,0,0,0,0,0,0,0,0,0,0,0
240520,2024,3,3,3,0,0,0,0,0,0,0,0
240520,2025,0,0,0,0,0,0,0,0,0,0,0
240530,2023,0,0,0,0,0,0,0,0,0,0,0
240530,2024,2,2,2,0,0,0,0,0,0,0,0
240530,2025,0,0,0,0,0,0,0,0,0,0,0
240540,2023,1,1,1,0,0,0,0,0,0,0,0
240540,2024,4,4,4,0,0,0,0,0,0,0,0
240540,2025,1,1,1,0,0,0,0,0,0,0,0
240550,2023,0,0,0,0,0,0,0,0,0,0,0
240550,2024,1,0,0,0,0,0,0,1,1,0,0
240550,2025,0,0,0,0,0,0,0,0,0,0,0
240560,2023,2,2,2,0,0,0,0,0,0,0,0
240560,2024,1,1,1,0,0,0,0,0,0,0,0
240560,2025,1,1,1,0,0,0,0,0,0,0,0
240570,2023,1,1,1,0,0,0,0,0,0,0,0
240570,2024,1,1,1,0,0,0,0,0,0,0,0
240570,2025,1,1,1,0,0,0,0,0,0,0,0
240580,2023,7,6,6,1,1,0,0,0,0,0,0
240580,2024,4,3,3,1,1,0,0,0,0,0,0
240580,2025,4,2,2,2,2,0,0,0,0,0,0
240590,2023,0,0,0,0,0,0,0,0,0,0,0
240590,2024,0,0,0,0,0,0,0,0,0,0,0
240590,2025,0,0,0,0,0,0,0,0,0,0,0
240600,2023,1,0,0,1,1,0,0,0,0,0,0
240600,2024,1,0,0,1,1,0,0,0,0,0,0
240600,2025,1,1,1,0,0,0,0,0,0,0,0
240610,2023,1,1,1,0,0,0,0,0,0,0,0
240610,2024,3,3,3,0,0,0,0,0,0,0,0
240610,2025,2,2,2,0,0,0,0,0,0,0,0
240615,2023,0,0,0,0,0,0,0,0,0,0,0
240615,2024,1,1,1,0,0,0,0,0,0,0,0
240615,2025,0,0,0,0,0,0,0,0,0,0,0
240620,2023,0,0,0,0,0,0,0,0,0,0,0
240620,2024,2,2,2,0,0,0,0,0,0,0,0
240620,2025,2,2,2,0,0,0,0,0,0,0,0
240630,2023,0,0,0,0,0,0,0,0,0,0,0
240630,2024,2,1,1,0,0,0,0,0,0,1,0
240630,2025,4,3,3,0,0,0,0,0,0,1,0
240640,2023,1,1,1,0,0,0,0,0,0,0,0
240640,2024,0,0,0,0,0,0,0,0,0,0,0
240640,2025,0,0,0,0,0,0,0,0,0,0,0
240650,2023,2,2,2,0,0,0,0,0,0,0,0
240650,2024,0,0,0,0,0,0,0,0,0,0,0
240650,2025,0,0,0,0,0,0,0,0,0,0,0
240660,2023,0,0,0,0,0,0,0,0,0,0,0
240660,2024,2,2,2,0,0,0,0,0,0,0,0
240660,2025,1,1,1,0,0,0,0,0,0,0,0
240670,2023,2,2,2,0,0,0,0,0,0,0,0
240670,2024,2,2,2,0,0,0,0,0,0,0,0
240670,2025,0,0,0,0,0,0,0,0,0,0,0
240680,2023,1,1,1,0,0,0,0,0,0,0,0
240680,2024,1,1,1,0,0,0,0,0,0,0,0
240680,2025,0,0,0,0,0,0,0,0,0,0,0
240690,2023,1,0,0,1,1,0,0,0,0,0,0
240690,2024,1,1,1,0,0,0,0,0,0,0,0
240690,2025,0,0,0,0,0,0,0,0,0,0,0
240700,2023,0,0,0,0,0,0,0,0,0,0,0
240700,2024,1,1,1,0,0,0,0,0,0,0,0
240700,2025,0,0,0,0,0,0,0,0,0,0,0
240710,2023,14,11,11,3,3,0,0,0,0,0,0
240710,2024,15,14,14,1,1,0,0,0,0,0,0
240710,2025,5,5,5,0,0,0,0,0,0,0,0
240720,2023,4,3,3,0,0,1,1,0,0,0,0
240720,2024,6,5,5,1,1,0,0,0,0,0,0
240720,2025,1,1,1,0,0,0,0,0,0,0,0
240725,2023,3,2,2,1,1,0,0,0,0,0,0
240725,2024,0,0,0,0,0,0,0,0,0,0,0
240725,2025,0,0,0,0,0,0,0,0,0,0,0
240730,2023,0,0,0,0,0,0,0,0,0,0,0
240730,2024,1,1,1,0,0,0,0,0,0,0,0
240730,2025,0,0,0,0,0,0,0,0,0,0,0
240740,2023,3,2,2,1,1,0,0,0,0,0,0
240740,2024,0,0,0,0,0,0,0,0,0,0,0
240740,2025,0,0,0,0,0,0,0,0,0,0,0
240750,2023,1,1,1,0,0,0,0,0,0,0,0
240750,2024,0,0,0,0,0,0,0,0,0,0,0
240750,2025,0,0,0,0,0,0,0,0,0,0,0
240760,2023,0,0,0,0,0,0,0,0,0,0,0
240760,2024,1,1,1,0,0,0,0,0,0,0,0
240760,2025,0,0,0,0,0,0,0,0,0,0,0
240770,2023,2,2,2,0,0,0,0,0,0,0,0
240770,2024,3,3,3,0,0,0,0,0,0,0,0
240770,2025,1,1,1,0,0,0,0,0,0,0,0
240780,2023,3,3,3,0,0,0,0,0,0,0,0
240780,2024,4,4,4,0,0,0,0,0,0,0,0
240780,2025,3,3,3,0,0,0,0,0,0,0,0
240790,2023,0,0,0,0,0,0,0,0,0,0,0
240790,2024,0,0,0,0,0,0,0,0,0,0,0
240790,2025,1,1,1,0,0,0,0,0,0,0,0
240800,2023,62,57,57,2,2,3,3,0,0,0,0
240800,2024,51,49,49,1,1,1,1,0,0,0,0
240800,2025,23,22,22,0,0,1,1,0,0,0,0
240810,2023,154,145,145,9,9,0,0,0,0,0,0
240810,2024,129,122,122,6,6,1,1,0,0,0,0
240810,2025,83,79,79,3,3,0,0,0,0,1,0
240820,2023,11,11,11,0,0,0,0,0,0,0,0
240820,2024,3,3,3,0,0,0,0,0,0,0,0
240820,2025,3,3,2,0,1,0,0,0,0,0,0
240830,2023,6,6,6,0,0,0,0,0,0,0,0
240830,2024,4,4,4,0,0,0,0,0,0,0,0
240830,2025,0,0,0,0,0,0,0,0,0,0,0
240840,2023,2,2,2,0,0,0,0,0,0,0,0
240840,2024,0,0,0,0,0,0,0,0,0,0,0
240840,2025,0,0,0,0,0,0,0,0,0,0,0
240850,2023,0,0,0,0,0,0,0,0,0,0,0
240850,2024,2,2,2,0,0,0,0,0,0,0,0
240850,2025,0,0,0,0,0,0,0,0,0,0,0
240860,2023,0,0,0,0,0,0,0,0,0,0,0
240860,2024,0,0,0,0,0,0,0,0,0,0,0
240860,2025,0,0,0,0,0,0,0,0,0,0,0
240870,2023,0,0,0,0,0,0,0,0,0,0,0
240870,2024,2,2,2,0,0,0,0,0,0,0,0
240870,2025,1,1,1,0,0,0,0,0,0,0,0
240880,2023,0,0,0,0,0,0,0,0,0,0,0
240880,2024,1,0,0,1,1,0,0,0,0,0,0
240880,2025,1,0,0,1,1,0,0,0,0,0,0
240890,2023,5,4,4,1,1,0,0,0,0,0,0
240890,2024,3,2,2,1,1,0,0,0,0,0,0
240890,2025,4,2,2,2,2,0,0,0,0,0,0
240895,2023,0,0,0,0,0,0,0,0,0,0,0
240895,2024,1,1,1,0,0,0,0,0,0,0,0
240895,2025,1,1,1,0,0,0,0,0,0,0,0
240910,2023,1,1,1,0,0,0,0,0,0,0,0
240910,2024,0,0,0,0,0,0,0,0,0,0,0
240910,2025,0,0,0,0,0,0,0,0,0,0,0
240920,2023,1,1,1,0,0,0,0,0,0,0,0
240920,2024,1,1,1,0,0,0,0,0,0,0,0
240920,2025,0,0,0,0,0,0,0,0,0,0,0
240930,2023,1,1,1,0,0,0,0,0,0,0,0
240930,2024,0,0,0,0,0,0,0,0,0,0,0
240930,2025,1,1,1,0,0,0,0,0,0,0,0
240933,2023,0,0,0,0,0,0,0,0,0,0,0
240933,2024,2,2,2,0,0,0,0,0,0,0,0
240933,2025,0,0,0,0,0,0,0,0,0,0,0
240940,2023,4,2,2,2,2,0,0,0,0,0,0
240940,2024,10,10,10,0,0,0,0,0,0,0,0
240940,2025,2,2,2,0,0,0,0,0,0,0,0
240950,2023,1,1,1,0,0,0,0,0,0,0,0
240950,2024,0,0,0,0,0,0,0,0,0,0,0
240950,2025,0,0,0,0,0,0,0,0,0,0,0
240960,2023,2,2,2,0,0,0,0,0,0,0,0
240960,2024,0,0,0,0,0,0,0,0,0,0,0
240960,2025,1,1,1,0,0,0,0,0,0,0,0
240970,2023,0,0,0,0,0,0,0,0,0,0,0
240970,2024,0,0,0,0,0,0,0,0,0,0,0
240970,2025,1,1,1,0,0,0,0,0,0,0,0
240980,2023,7,6,6,1,1,0,0,0,0,0,0
240980,2024,5,5,5,0,0,0,0,0,0,0,0
240980,2025,4,4,4,0,0,0,0,0,0,0,0
240990,2023,1,0,0,1,1,0,0,0,0,0,0
240990,2024,4,2,2,2,2,0,0,0,0,0,0
240990,2025,0,0,0,0,0,0,0,0,0,0,0
241000,2023,0,0,0,0,0,0,0,0,0,0,0
241000,2024,0,0,0,0,0,0,0,0,0,0,0
241000,2025,0,0,0,0,0,0,0,0,0,0,0
241010,2023,2,2,2,0,0,0,0,0,0,0,0
241010,2024,3,3,3,0,0,0,0,0,0,0,0
241010,2025,0,0,0,0,0,0,0,0,0,0,0
241020,2023,2,1,1,1,1,0,0,0,0,0,0
241020,2024,0,0,0,0,0,0,0,0,0,0,0
241020,2025,0,0,0,0,0,0,0,0,0,0,0
241025,2023,1,1,1,0,0,0,0,0,0,0,0
241025,2024,1,1,1,0,0,0,0,0,0,0,0
241025,2025,1,1,1,0,0,0,0,0,0,0,0
241030,2023,0,0,0,0,0,0,0,0,0,0,0
241030,2024,1,1,1,0,0,0,0,0,0,0,0
241030,2025,0,0,0,0,0,0,0,0,0,0,0
241040,2023,2,2,2,0,0,0,0,0,0,0,0
241040,2024,1,1,1,0,0,0,0,0,0,0,0
241040,2025,1,0,0,1,1,0,0,0,0,0,0
241050,2023,0,0,0,0,0,0,0,0,0,0,0
241050,2024,0,0,0,0,0,0,0,0,0,0,0
241050,2025,0,0,0,0,0,0,0,0,0,0,0
241060,2023,0,0,0,0,0,0,0,0,0,0,0
241060,2024,0,0,0,0,0,0,0,0,0,0,0
241060,2025,1,1,1,0,0,0,0,0,0,0,0
241070,2023,0,0,0,0,0,0,0,0,0,0,0
241070,2024,0,0,0,0,0,0,0,0,0,0,0
241070,2025,0,0,0,0,0,0,0,0,0,0,0
241080,2023,0,0,0,0,0,0,0,0,0,0,0
241080,2024,0,0,0,0,0,0,0,0,0,0,0
241080,2025,0,0,0,0,0,0,0,0,0,0,0
241090,2023,0,0,0,0,0,0,0,0,0,0,0
241090,2024,1,1,1,0,0,0,0,0,0,0,0
241090,2025,0,0,0,0,0,0,0,0,0,0,0
241100,2023,1,1,1,0,0,0,0,0,0,0,0
241100,2024,1,1,1,0,0,0,0,0,0,0,0
241100,2025,0,0,0,0,0,0,0,0,0,0,0
241105,2023,1,1,1,0,0,0,0,0,0,0,0
241105,2024,0,0,0,0,0,0,0,0,0,0,0
241105,2025,1,1,1,0,0,0,0,0,0,0,0
241110,2023,0,0,0,0,0,0,0,0,0,0,0
241110,2024,0,0,0,0,0,0,0,0,0,0,0
241110,2025,0,0,0,0,0,0,0,0,0,0,0
241120,2023,13,13,13,0,0,0,0,0,0,0,0
241120,2024,10,10,10,0,0,0,0,0,0,0,0
241120,2025,9,9,9,0,0,0,0,0,0,0,0
241140,2023,0,0,0,0,0,0,0,0,0,0,0
241140,2024,3,0,0,0,0,3,3,0,0,0,0
241140,2025,2,0,0,0,0,1,1,1,1,0,0
241142,2023,0,0,0,0,0,0,0,0,0,0,0
241142,2024,1,1,1,0,0,0,0,0,0,0,0
241142,2025,0,0,0,0,0,0,0,0,0,0,0
241150,2023,4,4,4,0,0,0,0,0,0,0,0
241150,2024,2,0,0,2,2,0,0,0,0,0,0
241150,2025,1,1,1,0,0,0,0,0,0,0,0
241160,2023,0,0,0,0,0,0,0,0,0,0,0
241160,2024,2,1,1,1,1,0,0,0,0,0,0
241160,2025,0,0,0,0,0,0,0,0,0,0,0
241170,2023,0,0,0,0,0,0,0,0,0,0,0
241170,2024,0,0,0,0,0,0,0,0,0,0,0
241170,2025,0,0,0,0,0,0,0,0,0,0,0
241180,2023,2,2,2,0,0,0,0,0,0,0,0
241180,2024,0,0,0,0,0,0,0,0,0,0,0
241180,2025,1,1,1,0,0,0,0,0,0,0,0
241190,2023,0,0,0,0,0,0,0,0,0,0,0
241190,2024,0,0,0,0,0,0,0,0,0,0,0
241190,2025,0,0,0,0,0,0,0,0,0,0,0
241200,2023,27,21,21,6,6,0,0,0,0,0,0
241200,2024,24,15,15,9,9,0,0,0,0,0,0
241200,2025,9,5,5,4,4,0,0,0,0,0,0
241210,2023,0,0,0,0,0,0,0,0,0,0,0
241210,2024,0,0,0,0,0,0,0,0,0,0,0
241210,2025,1,1,1,0,0,0,0,0,0,0,0
241220,2023,6,6,6,0,0,0,0,0,0,0,0
241220,2024,7,7,7,0,0,0,0,0,0,0,0
241220,2025,3,3,2,0,1,0,0,0,0,0,0
241230,2023,2,2,2,0,0,0,0,0,0,0,0
241230,2024,1,1,1,0,0,0,0,0,0,0,0
241230,2025,1,1,1,0,0,0,0,0,0,0,0
241240,2023,0,0,0,0,0,0,0,0,0,0,0
241240,2024,0,0,0,0,0,0,0,0,0,0,0
241240,2025,0,0,0,0,0,0,0,0,0,0,0
241250,2023,2,2,2,0,0,0,0,0,0,0,0
241250,2024,6,5,5,1,1,0,0,0,0,0,0
241250,2025,3,3,3,0,0,0,0,0,0,0,0
241255,2023,2,1,1,1,1,0,0,0,0,0,0
241255,2024,1,0,0,1,1,0,0,0,0,0,0
241255,2025,0,0,0,0,0,0,0,0,0,0,0
241260,2023,0,0,0,0,0,0,0,0,0,0,0
241260,2024,3,3,3,0,0,0,0,0,0,0,0
241260,2025,0,0,0,0,0,0,0,0,0,0,0
241270,2023,1,0,0,1,1,0,0,0,0,0,0
241270,2024,0,0,0,0,0,0,0,0,0,0,0
241270,2025,1,1,1,0,0,0,0,0,0,0,0
241280,2023,1,1,1,0,0,0,0,0,0,0,0
241280,2024,0,0,0,0,0,0,0,0,0,0,0
241280,2025,2,2,2,0,0,0,0,0,0,0,0
241290,2023,1,1,1,0,0,0,0,0,0,0,0
241290,2024,2,2,2,0,0,0,0,0,0,0,0
241290,2025,0,0,0,0,0,0,0,0,0,0,0
241300,2023,2,1,1,1,1,0,0,0,0,0,0
241300,2024,0,0,0,0,0,0,0,0,0,0,0
241300,2025,2,2,2,0,0,0,0,0,0,0,0
241310,2023,2,2,2,0,0,0,0,0,0,0,0
241310,2024,1,1,1,0,0,0,0,0,0,0,0
241310,2025,1,1,1,0,0,0,0,0,0,0,0
241320,2023,1,1,1,0,0,0,0,0,0,0,0
241320,2024,1,1,1,0,0,0,0,0,0,0,0
241320,2025,0,0,0,0,0,0,0,0,0,0,0
241330,2023,1,1,1,0,0,0,0,0,0,0,0
241330,2024,2,2,2,0,0,0,0,0,0,0,0
241330,2025,0,0,0,0,0,0,0,0,0,0,0
241335,2023,6,6,6,0,0,0,0,0,0,0,0
241335,2024,1,1,1,0,0,0,0,0,0,0,0
241335,2025,1,1,1,0,0,0,0,0,0,0,0
241340,2023,2,2,2,0,0,0,0,0,0,0,0
241340,2024,2,2,2,0,0,0,0,0,0,0,0
241340,2025,0,0,0,0,0,0,0,0,0,0,0
241350,2023,1,1,1,0,0,0,0,0,0,0,0
241350,2024,3,2,2,1,1,0,0,0,0,0,0
241350,2025,0,0,0,0,0,0,0,0,0,0,0
241355,2023,1,1,1,0,0,0,0,0,0,0,0
241355,2024,0,0,0,0,0,0,0,0,0,0,0
241355,2025,0,0,0,0,0,0,0,0,0,0,0
241360,2023,0,0,0,0,0,0,0,0,0,0,0
241360,2024,0,0,0,0,0,0,0,0,0,0,0
241360,2025,0,0,0,0,0,0,0,0,0,0,0
241370,2023,0,0,0,0,0,0,0,0,0,0,0
241370,2024,0,0,0,0,0,0,0,0,0,0,0
241370,2025,3,3,3,0,0,0,0,0,0,0,0
241380,2023,2,2,2,0,0,0,0,0,0,0,0
241380,2024,1,0,0,1,1,0,0,0,0,0,0
241380,2025,0,0,0,0,0,0,0,0,0,0,0
241390,2023,0,0,0,0,0,0,0,0,0,0,0
241390,2024,1,1,1,0,0,0,0,0,0,0,0
241390,2025,2,2,2,0,0,0,0,0,0,0,0
241400,2023,3,2,2,1,1,0,0,0,0,0,0
241400,2024,0,0,0,0,0,0,0,0,0,0,0
241400,2025,1,1,1,0,0,0,0,0,0,0,0
241410,2023,2,1,1,0,0,1,1,0,0,0,0
241410,2024,1,1,1,0,0,0,0,0,0,0,0
241410,2025,1,1,1,0,0,0,0,0,0,0,0
241415,2023,3,3,3,0,0,0,0,0,0,0,0
241415,2024,1,1,1,0,0,0,0,0,0,0,0
241415,2025,0,0,0,0,0,0,0,0,0,0,0
241420,2023,1,1,1,0,0,0,0,0,0,0,0
241420,2024,3,2,2,1,1,0,0,0,0,0,0
241420,2025,1,1,1,0,0,0,0,0,0,0,0
241430,2023,0,0,0,0,0,0,0,0,0,0,0
241430,2024,0,0,0,0,0,0,0,0,0,0,0
241430,2025,0,0,0,0,0,0,0,0,0,0,0
241440,2023,12,10,10,2,2,0,0,0,0,0,0
241440,2024,6,5,5,0,0,0,0,1,1,0,0
241440,2025,7,7,7,0,0,0,0,0,0,0,0
241445,2023,3,3,3,0,0,0,0,0,0,0,0
241445,2024,0,0,0,0,0,0,0,0,0,0,0
241445,2025,1,1,1,0,0,0,0,0,0,0,0
241450,2023,0,0,0,0,0,0,0,0,0,0,0
241450,2024,3,3,3,0,0,0,0,0,0,0,0
241450,2025,1,0,0,1,1,0,0,0,0,0,0
241460,2023,1,1,1,0,0,0,0,0,0,0,0
241460,2024,2,2,2,0,0,0,0,0,0,0,0
241460,2025,0,0,0,0,0,0,0,0,0,0,0
241470,2023,0,0,0,0,0,0,0,0,0,0,0
241470,2024,0,0,0,0,0,0,0,0,0,0,0
241470,2025,1,1,1,0,0,0,0,0,0,0,0
241475,2023,1,1,1,0,0,0,0,0,0,0,0
241475,2024,0,0,0,0,0,0,0,0,0,0,0
241475,2025,0,0,0,0,0,0,0,0,0,0,0
241480,2023,2,2,2,0,0,0,0,0,0,0,0
241480,2024,2,2,2,0,0,0,0,0,0,0,0
241480,2025,4,3,3,0,0,1,1,0,0,0,0
241490,2023,0,0,0,0,0,0,0,0,0,0,0
241490,2024,0,0,0,0,0,0,0,0,0,0,0
241490,2025,0,0,0,0,0,0,0,0,0,0,0
241500,2023,1,1,1,0,0,0,0,0,0,0,0
241500,2024,0,0,0,0,0,0,0,0,0,0,0
241500,2025,0,0,0,0,0,0,0,0,0,0,0
250010,2023,0,0,0,0,0,0,0,0,0,0,0
250010,2024,1,1,1,0,0,0,0,0,0,0,0
250010,2025,0,0,0,0,0,0,0,0,0,0,0
250020,2023,0,0,0,0,0,0,0,0,0,0,0
250020,2024,0,0,0,0,0,0,0,0,0,0,0
250020,2025,0,0,0,0,0,0,0,0,0,0,0
250030,2023,5,3,3,2,2,0,0,0,0,0,0
250030,2024,3,3,3,0,0,0,0,0,0,0,0
250030,2025,0,0,0,0,0,0,0,0,0,0,0
250040,2023,6,5,5,1,1,0,0,0,0,0,0
250040,2024,2,1,1,1,1,0,0,0,0,0,0
250040,2025,4,4,4,0,0,0,0,0,0,0,0
250050,2023,0,0,0,0,0,0,0,0,0,0,0
250050,2024,0,0,0,0,0,0,0,0,0,0,0
250050,2025,2,1,1,1,1,0,0,0,0,0,0
250053,2023,1,1,1,0,0,0,0,0,0,0,0
250053,2024,3,3,3,0,0,0,0,0,0,0,0
250053,2025,2,2,2,0,0,0,0,0,0,0,0
250057,2023,0,0,0,0,0,0,0,0,0,0,0
250057,2024,2,2,2,0,0,0,0,0,0,0,0
250057,2025,0,0,0,0,0,0,0,0,0,0,0
250060,2023,3,3,3,0,0,0,0,0,0,0,0
250060,2024,2,2,2,0,0,0,0,0,0,0,0
250060,2025,3,3,3,0,0,0,0,0,0,0,0
250070,2023,3,3,3,0,0,0,0,0,0,0,0
250070,2024,3,0,0,1,1,1,1,0,0,1,0
250070,2025,1,0,0,0,0,0,0,1,1,0,0
250073,2023,0,0,0,0,0,0,0,0,0,0,0
250073,2024,1,1,1,0,0,0,0,0,0,0,0
250073,2025,0,0,0,0,0,0,0,0,0,0,0
250077,2023,1,0,0,0,0,1,1,0,0,0,0
250077,2024,0,0,0,0,0,0,0,0,0,0,0
250077,2025,5,0,0,5,5,0,0,0,0,0,0
250080,2023,3,2,2,1,1,0,0,0,0,0,0
250080,2024,2,1,1,1,1,0,0,0,0,0,0
250080,2025,2,2,2,0,0,0,0,0,0,0,0
250090,2023,0,0,0,0,0,0,0,0,0,0,0
250090,2024,0,0,0,0,0,0,0,0,0,0,0
250090,2025,2,2,2,0,0,0,0,0,0,0,0
250100,2023,3,2,2,1,1,0,0,0,0,0,0
250100,2024,2,2,2,0,0,0,0,0,0,0,0
250100,2025,2,1,1,1,1,0,0,0,0,0,0
250110,2023,3,3,3,0,0,0,0,0,0,0,0
250110,2024,4,4,4,0,0,0,0,0,0,0,0
250110,2025,2,2,2,0,0,0,0,0,0,0,0
250115,2023,0,0,0,0,0,0,0,0,0,0,0
250115,2024,1,0,0,0,0,1,1,0,0,0,0
250115,2025,0,0,0,0,0,0,0,0,0,0,0
250120,2023,4,4,4,0,0,0,0,0,0,0,0
250120,2024,2,2,2,0,0,0,0,0,0,0,0
250120,2025,0,0,0,0,0,0,0,0,0,0,0
250130,2023,4,3,3,0,0,1,1,0,0,0,0
250130,2024,3,1,1,2,2,0,0,0,0,0,0
250130,2025,2,1,1,0,0,1,1,0,0,0,0
250135,2023,1,1,1,0,0,0,0,0,0,0,0
250135,2024,0,0,0,0,0,0,0,0,0,0,0
250135,2025,0,0,0,0,0,0,0,0,0,0,0
250140,2023,5,3,3,2,2,0,0,0,0,0,0
250140,2024,0,0,0,0,0,0,0,0,0,0,0
250140,2025,0,0,0,0,0,0,0,0,0,0,0
250150,2023,2,1,1,1,1,0,0,0,0,0,0
250150,2024,2,1,1,1,1,0,0,0,0,0,0
250150,2025,2,1,1,1,1,0,0,0,0,0,0
250153,2023,1,1,1,0,0,0,0,0,0,0,0
250153,2024,2,0,0,1,1,1,1,0,0,0,0
250153,2025,0,0,0,0,0,0,0,0,0,0,0
250157,2023,1,1,1,0,0,0,0,0,0,0,0
250157,2024,2,1,1,0,0,1,1,0,0,0,0
250157,2025,1,0,0,1,1,0,0,0,0,0,0
250160,2023,2,0,0,2,2,0,0,0,0,0,0
250160,2024,1,1,1,0,0,0,0,0,0,0,0
250160,2025,0,0,0,0,0,0,0,0,0,0,0
250170,2023,0,0,0,0,0,0,0,0,0,0,0
250170,2024,0,0,0,0,0,0,0,0,0,0,0
250170,2025,0,0,0,0,0,0,0,0,0,0,0
250180,2023,18,17,17,1,1,0,0,0,0,0,0
250180,2024,8,6,6,2,2,0,0,0,0,0,0
250180,2025,11,11,11,0,0,0,0,0,0,0,0
250190,2023,2,1,1,1,1,0,0,0,0,0,0
